Round Number,Date,Location,Team_1,Team_2
1,3/25/2017,Dambulla,Sri Lanka,Bangladesh
1,3/25/2017,Dambulla,Sri Lanka,Bangladesh
1,3/28/2017,Dambulla,Sri Lanka,Bangladesh
1,3/28/2017,Dambulla,Sri Lanka,Bangladesh
1,4/1/2017,Colombo (SSC),Sri Lanka,Bangladesh
1,4/1/2017,Colombo (SSC),Sri Lanka,Bangladesh
1,4/7/2017,Providence,West Indies,Pakistan
1,4/7/2017,Providence,West Indies,Pakistan
1,4/9/2017,Providence,West Indies,Pakistan
1,4/9/2017,Providence,West Indies,Pakistan
1,4/11/2017,Providence,West Indies,Pakistan
1,4/11/2017,Providence,West Indies,Pakistan
1,5/5/2017,Bristol,England,Ireland
1,5/5/2017,Bristol,England,Ireland
1,5/7/2017,Lord's,England,Ireland
1,5/7/2017,Lord's,England,Ireland
1,5/12/2017,Dublin (Malahide),Ireland,Bangladesh
1,5/12/2017,Dublin (Malahide),Ireland,Bangladesh
1,5/14/2017,Dublin (Malahide),Ireland,New Zealand
1,5/14/2017,Dublin (Malahide),Ireland,New Zealand
1,5/17/2017,Dublin,Bangladesh,New Zealand
1,5/17/2017,Dublin,Bangladesh,New Zealand
1,5/19/2017,Dublin (Malahide),Ireland,Bangladesh
1,5/19/2017,Dublin (Malahide),Ireland,Bangladesh
1,5/21/2017,Dublin (Malahide),Ireland,New Zealand
1,5/21/2017,Dublin (Malahide),Ireland,New Zealand
1,5/24/2017,Leeds,England,South Africa
1,5/24/2017,Leeds,England,South Africa
1,5/24/2017,Dublin,Bangladesh,New Zealand
1,5/24/2017,Dublin,Bangladesh,New Zealand
1,5/27/2017,Southampton,England,South Africa
1,5/27/2017,Southampton,England,South Africa
1,5/29/2017,Lord's,England,South Africa
1,5/29/2017,Lord's,England,South Africa
1,6/1/2017,The Oval,England,Bangladesh
1,6/1/2017,The Oval,England,Bangladesh
1,6/2/2017,Birmingham,Australia,New Zealand
1,6/2/2017,Birmingham,Australia,New Zealand
1,6/3/2017,The Oval,South Africa,Sri Lanka
1,6/3/2017,The Oval,South Africa,Sri Lanka
1,6/4/2017,Birmingham,India,Pakistan
1,6/4/2017,Birmingham,India,Pakistan
1,6/5/2017,The Oval,Australia,Bangladesh
1,6/5/2017,The Oval,Australia,Bangladesh
1,6/6/2017,Cardiff,England,New Zealand
1,6/6/2017,Cardiff,England,New Zealand
1,6/7/2017,Birmingham,Pakistan,South Africa
1,6/7/2017,Birmingham,Pakistan,South Africa
1,6/8/2017,The Oval,India,Sri Lanka
1,6/8/2017,The Oval,India,Sri Lanka
1,6/9/2017,Gros Islet,West Indies,Afghanistan
1,6/9/2017,Gros Islet,West Indies,Afghanistan
1,6/9/2017,Cardiff,Bangladesh,New Zealand
1,6/9/2017,Cardiff,Bangladesh,New Zealand
1,6/10/2017,Birmingham,England,Australia
1,6/10/2017,Birmingham,England,Australia
1,6/11/2017,Gros Islet,West Indies,Afghanistan
1,6/11/2017,Gros Islet,West Indies,Afghanistan
1,6/11/2017,The Oval,India,South Africa
1,6/11/2017,The Oval,India,South Africa
1,6/12/2017,Cardiff,Pakistan,Sri Lanka
1,6/12/2017,Cardiff,Pakistan,Sri Lanka
1,6/14/2017,Gros Islet,West Indies,Afghanistan
1,6/14/2017,Gros Islet,West Indies,Afghanistan
1,6/14/2017,Cardiff,England,Pakistan
1,6/14/2017,Cardiff,England,Pakistan
1,6/15/2017,Edinburgh,Scotland,Zimbabwe
1,6/15/2017,Edinburgh,Scotland,Zimbabwe
1,6/15/2017,Birmingham,Bangladesh,India
1,6/15/2017,Birmingham,Bangladesh,India
1,6/17/2017,Edinburgh,Scotland,Zimbabwe
1,6/17/2017,Edinburgh,Scotland,Zimbabwe
1,6/18/2017,The Oval,India,Pakistan
1,6/18/2017,The Oval,India,Pakistan
1,6/23/2017,Port of Spain,West Indies,India
1,6/23/2017,Port of Spain,West Indies,India
1,6/25/2017,Port of Spain,West Indies,India
1,6/25/2017,Port of Spain,West Indies,India
1,6/30/2017,North Sound,West Indies,India
1,6/30/2017,North Sound,West Indies,India
1,6/30/2017,Galle,Sri Lanka,Zimbabwe
1,6/30/2017,Galle,Sri Lanka,Zimbabwe
1,7/2/2017,North Sound,West Indies,India
1,7/2/2017,North Sound,West Indies,India
1,7/2/2017,Galle,Sri Lanka,Zimbabwe
1,7/2/2017,Galle,Sri Lanka,Zimbabwe
1,7/6/2017,Kingston,West Indies,India
1,7/6/2017,Kingston,West Indies,India
1,7/6/2017,Hambantota,Sri Lanka,Zimbabwe
1,7/6/2017,Hambantota,Sri Lanka,Zimbabwe
1,7/8/2017,Hambantota,Sri Lanka,Zimbabwe
1,7/8/2017,Hambantota,Sri Lanka,Zimbabwe
1,7/10/2017,Hambantota,Sri Lanka,Zimbabwe
1,7/10/2017,Hambantota,Sri Lanka,Zimbabwe
1,8/20/2017,Dambulla,Sri Lanka,India
1,8/20/2017,Dambulla,Sri Lanka,India
1,8/24/2017,Pallekele,Sri Lanka,India
1,8/24/2017,Pallekele,Sri Lanka,India
1,8/27/2017,Pallekele,Sri Lanka,India
1,8/27/2017,Pallekele,Sri Lanka,India
1,8/31/2017,Colombo (RPS),Sri Lanka,India
1,8/31/2017,Colombo (RPS),Sri Lanka,India
1,9/3/2017,Colombo (RPS),Sri Lanka,India
1,9/3/2017,Colombo (RPS),Sri Lanka,India
1,9/13/2017,Belfast,Ireland,West Indies
1,9/13/2017,Belfast,Ireland,West Indies
1,9/17/2017,Chennai,India,Australia
1,9/17/2017,Chennai,India,Australia
1,9/19/2017,Manchester,England,West Indies
1,9/19/2017,Manchester,England,West Indies
1,9/21/2017,Kolkata,India,Australia
1,9/21/2017,Kolkata,India,Australia
1,9/21/2017,Nottingham,England,West Indies
1,9/21/2017,Nottingham,England,West Indies
1,9/24/2017,Indore,India,Australia
1,9/24/2017,Indore,India,Australia
1,9/24/2017,Bristol,England,West Indies
1,9/24/2017,Bristol,England,West Indies
1,9/27/2017,The Oval,England,West Indies
1,9/27/2017,The Oval,England,West Indies
1,9/28/2017,Bengaluru,India,Australia
1,9/28/2017,Bengaluru,India,Australia
1,9/29/2017,Southampton,England,West Indies
1,9/29/2017,Southampton,England,West Indies
1,10/1/2017,Nagpur,India,Australia
1,10/1/2017,Nagpur,India,Australia
1,10/6/2017,Port Moresby,P.N.G.,Scotland
1,10/8/2017,Port Moresby,P.N.G.,Scotland
1,10/13/2017,Dubai (DSC),Pakistan,Sri Lanka
1,10/13/2017,Dubai (DSC),Pakistan,Sri Lanka
1,10/15/2017,Kimberley,South Africa,Bangladesh
1,10/15/2017,Kimberley,South Africa,Bangladesh
1,10/16/2017,Abu Dhabi,Pakistan,Sri Lanka
1,10/16/2017,Abu Dhabi,Pakistan,Sri Lanka
1,10/18/2017,Paarl,South Africa,Bangladesh
1,10/18/2017,Paarl,South Africa,Bangladesh
1,10/18/2017,Abu Dhabi,Pakistan,Sri Lanka
1,10/18/2017,Abu Dhabi,Pakistan,Sri Lanka
1,10/20/2017,Sharjah,Pakistan,Sri Lanka
1,10/20/2017,Sharjah,Pakistan,Sri Lanka
1,10/22/2017,East London,South Africa,Bangladesh
1,10/22/2017,East London,South Africa,Bangladesh
1,10/22/2017,Mumbai,India,New Zealand
1,10/22/2017,Mumbai,India,New Zealand
1,10/23/2017,Sharjah,Pakistan,Sri Lanka
1,10/23/2017,Sharjah,Pakistan,Sri Lanka
1,10/25/2017,Pune,India,New Zealand
1,10/25/2017,Pune,India,New Zealand
1,10/29/2017,Kanpur,India,New Zealand
1,10/29/2017,Kanpur,India,New Zealand
1,11/24/2017,Dubai (DSC),P.N.G.,Scotland
1,11/25/2017,Dubai (DSC),P.N.G.,Scotland
1,12/5/2017,Sharjah,Afghanistan,Ireland
1,12/5/2017,Sharjah,Afghanistan,Ireland
1,12/7/2017,Sharjah,Afghanistan,Ireland
1,12/7/2017,Sharjah,Afghanistan,Ireland
1,12/10/2017,Dharamsala,India,Sri Lanka
1,12/10/2017,Dharamsala,India,Sri Lanka
1,12/10/2017,Sharjah,Afghanistan,Ireland
1,12/10/2017,Sharjah,Afghanistan,Ireland
1,12/13/2017,Mohali,India,Sri Lanka
1,12/13/2017,Mohali,India,Sri Lanka
1,12/17/2017,Visakhapatnam,India,Sri Lanka
1,12/17/2017,Visakhapatnam,India,Sri Lanka
1,12/20/2017,Whangarei,New Zealand,West Indies
1,12/20/2017,Whangarei,New Zealand,West Indies
1,12/23/2017,Christchurch,New Zealand,West Indies
1,12/23/2017,Christchurch,New Zealand,West Indies
1,12/26/2017,Christchurch,New Zealand,West Indies
1,12/26/2017,Christchurch,New Zealand,West Indies
1,1/6/2018,Wellington,New Zealand,Pakistan
1,1/6/2018,Wellington,New Zealand,Pakistan
1,1/9/2018,Nelson,New Zealand,Pakistan
1,1/9/2018,Nelson,New Zealand,Pakistan
1,1/11/2018,ICCA Dubai,U.A.E.,Ireland
1,1/13/2018,ICCA Dubai,U.A.E.,Ireland
1,1/13/2018,Dunedin,New Zealand,Pakistan
1,1/13/2018,Dunedin,New Zealand,Pakistan
1,1/14/2018,Melbourne,Australia,England
1,1/14/2018,Melbourne,Australia,England
1,1/15/2018,Dhaka,Bangladesh,Zimbabwe
1,1/15/2018,Dhaka,Bangladesh,Zimbabwe
1,1/16/2018,Hamilton,New Zealand,Pakistan
1,1/16/2018,Hamilton,New Zealand,Pakistan
1,1/16/2018,ICCA Dubai,Ireland,Scotland
1,1/16/2018,ICCA Dubai,Ireland,Scotland
1,1/17/2018,Dhaka,Sri Lanka,Zimbabwe
1,1/17/2018,Dhaka,Sri Lanka,Zimbabwe
1,1/18/2018,ICCA Dubai,Ireland,Scotland
1,1/18/2018,ICCA Dubai,Ireland,Scotland
1,1/19/2018,Wellington,New Zealand,Pakistan
1,1/19/2018,Wellington,New Zealand,Pakistan
1,1/19/2018,Dhaka,Bangladesh,Sri Lanka
1,1/19/2018,Dhaka,Bangladesh,Sri Lanka
1,1/19/2018,Brisbane,Australia,England
1,1/19/2018,Brisbane,Australia,England
1,1/21/2018,ICCA Dubai,U.A.E.,Scotland
1,1/21/2018,Dhaka,Sri Lanka,Zimbabwe
1,1/21/2018,Dhaka,Sri Lanka,Zimbabwe
1,1/21/2018,Sydney,Australia,England
1,1/21/2018,Sydney,Australia,England
1,1/23/2018,ICCA Dubai,U.A.E.,Scotland
1,1/23/2018,Dhaka,Bangladesh,Zimbabwe
1,1/23/2018,Dhaka,Bangladesh,Zimbabwe
1,1/25/2018,Dhaka,Bangladesh,Sri Lanka
1,1/25/2018,Dhaka,Bangladesh,Sri Lanka
1,1/26/2018,Adelaide,Australia,England
1,1/26/2018,Adelaide,Australia,England
1,1/27/2018,Dhaka,Bangladesh,Sri Lanka
1,1/27/2018,Dhaka,Bangladesh,Sri Lanka
1,1/28/2018,Perth,Australia,England
1,1/28/2018,Perth,Australia,England
1,2/1/2018,Durban,South Africa,India
1,2/1/2018,Durban,South Africa,India
1,2/4/2018,Centurion,South Africa,India
1,2/4/2018,Centurion,South Africa,India
1,2/7/2018,Cape Town,South Africa,India
1,2/7/2018,Cape Town,South Africa,India
1,2/9/2018,Sharjah,Afghanistan,Zimbabwe
1,2/9/2018,Sharjah,Afghanistan,Zimbabwe
1,2/10/2018,Johannesburg,South Africa,India
1,2/10/2018,Johannesburg,South Africa,India
1,2/11/2018,Sharjah,Afghanistan,Zimbabwe
1,2/11/2018,Sharjah,Afghanistan,Zimbabwe
1,2/13/2018,Port Elizabeth,South Africa,India
1,2/13/2018,Port Elizabeth,South Africa,India
1,2/13/2018,Sharjah,Afghanistan,Zimbabwe
1,2/13/2018,Sharjah,Afghanistan,Zimbabwe
1,2/16/2018,Centurion,South Africa,India
1,2/16/2018,Centurion,South Africa,India
1,2/16/2018,Sharjah,Afghanistan,Zimbabwe
1,2/16/2018,Sharjah,Afghanistan,Zimbabwe
1,2/19/2018,Sharjah,Afghanistan,Zimbabwe
1,2/19/2018,Sharjah,Afghanistan,Zimbabwe
1,2/25/2018,Hamilton,New Zealand,England
1,2/25/2018,Hamilton,New Zealand,England
1,2/28/2018,Mount Maunganui,New Zealand,England
1,2/28/2018,Mount Maunganui,New Zealand,England
1,3/3/2018,Wellington,New Zealand,England
1,3/3/2018,Wellington,New Zealand,England
1,3/4/2018,Bulawayo,Afghanistan,Scotland
1,3/4/2018,Bulawayo,Afghanistan,Scotland
1,3/6/2018,Bulawayo,Zimbabwe,Afghanistan
1,3/6/2018,Bulawayo,Zimbabwe,Afghanistan
1,3/6/2018,Harare,U.A.E.,West Indies
1,3/6/2018,Harare,Ireland,P.N.G.
1,3/6/2018,Bulawayo,Hong Kong,Scotland
1,3/7/2018,Dunedin,New Zealand,England
1,3/7/2018,Dunedin,New Zealand,England
1,3/8/2018,Harare,P.N.G.,West Indies
1,3/8/2018,Bulawayo,Afghanistan,Hong Kong
1,3/10/2018,Bulawayo,Zimbabwe,Hong Kong
1,3/10/2018,Christchurch,New Zealand,England
1,3/10/2018,Christchurch,New Zealand,England
1,3/10/2018,Harare,Ireland,West Indies
1,3/10/2018,Harare,Ireland,West Indies
1,3/12/2018,Bulawayo,Zimbabwe,Scotland
1,3/12/2018,Bulawayo,Zimbabwe,Scotland
1,3/12/2018,Harare,Ireland,U.A.E.
1,3/15/2018,Bulawayo,Scotland,U.A.E.
1,3/15/2018,Harare,Afghanistan,West Indies
1,3/15/2018,Harare,Afghanistan,West Indies
1,3/16/2018,Harare,Zimbabwe,Ireland
1,3/16/2018,Harare,Zimbabwe,Ireland
1,3/18/2018,Harare,Ireland,Scotland
1,3/18/2018,Harare,Ireland,Scotland
1,3/19/2018,Harare,Zimbabwe,West Indies
1,3/19/2018,Harare,Zimbabwe,West Indies
1,3/20/2018,Harare,Afghanistan,U.A.E.
1,3/21/2018,Harare,Scotland,West Indies
1,3/21/2018,Harare,Scotland,West Indies
1,3/22/2018,Harare,Zimbabwe,U.A.E.
1,3/23/2018,Harare,Afghanistan,Ireland
1,3/23/2018,Harare,Afghanistan,Ireland
1,3/25/2018,Harare,Afghanistan,West Indies
1,3/25/2018,Harare,Afghanistan,West Indies
1,6/10/2018,Edinburgh,Scotland,England
1,6/10/2018,Edinburgh,Scotland,England
1,6/13/2018,The Oval,England,Australia
1,6/13/2018,The Oval,England,Australia
1,6/16/2018,Cardiff,England,Australia
1,6/16/2018,Cardiff,England,Australia
1,6/19/2018,Nottingham,England,Australia
1,6/19/2018,Nottingham,England,Australia
1,6/21/2018,Chester-le-Street,England,Australia
1,6/21/2018,Chester-le-Street,England,Australia
1,6/24/2018,Manchester,England,Australia
1,6/24/2018,Manchester,England,Australia
1,7/12/2018,Nottingham,England,India
1,7/12/2018,Nottingham,England,India
1,7/13/2018,Bulawayo,Zimbabwe,Pakistan
1,7/13/2018,Bulawayo,Zimbabwe,Pakistan
1,7/14/2018,Lord's,England,India
1,7/14/2018,Lord's,England,India
1,7/16/2018,Bulawayo,Zimbabwe,Pakistan
1,7/16/2018,Bulawayo,Zimbabwe,Pakistan
1,7/17/2018,Leeds,England,India
1,7/17/2018,Leeds,England,India
1,7/18/2018,Bulawayo,Zimbabwe,Pakistan
1,7/18/2018,Bulawayo,Zimbabwe,Pakistan
1,7/20/2018,Bulawayo,Zimbabwe,Pakistan
1,7/20/2018,Bulawayo,Zimbabwe,Pakistan
1,7/22/2018,Bulawayo,Zimbabwe,Pakistan
1,7/22/2018,Bulawayo,Zimbabwe,Pakistan
1,7/22/2018,Providence,West Indies,Bangladesh
1,7/22/2018,Providence,West Indies,Bangladesh
1,7/25/2018,Providence,West Indies,Bangladesh
1,7/25/2018,Providence,West Indies,Bangladesh
1,7/28/2018,Basseterre,West Indies,Bangladesh
1,7/28/2018,Basseterre,West Indies,Bangladesh
1,7/29/2018,Dambulla,Sri Lanka,South Africa
1,7/29/2018,Dambulla,Sri Lanka,South Africa
1,8/1/2018,Dambulla,Sri Lanka,South Africa
1,8/1/2018,Dambulla,Sri Lanka,South Africa
1,8/1/2018,Amstelveen,Netherlands,Nepal
1,8/3/2018,Amstelveen,Netherlands,Nepal
1,8/5/2018,Pallekele,Sri Lanka,South Africa
1,8/5/2018,Pallekele,Sri Lanka,South Africa
1,8/8/2018,Pallekele,Sri Lanka,South Africa
1,8/8/2018,Pallekele,Sri Lanka,South Africa
1,8/12/2018,Colombo (RPS),Sri Lanka,South Africa
1,8/12/2018,Colombo (RPS),Sri Lanka,South Africa
1,8/27/2018,Belfast,Ireland,Afghanistan
1,8/27/2018,Belfast,Ireland,Afghanistan
1,8/29/2018,Belfast,Ireland,Afghanistan
1,8/29/2018,Belfast,Ireland,Afghanistan
1,8/31/2018,Belfast,Ireland,Afghanistan
1,8/31/2018,Belfast,Ireland,Afghanistan
1,9/15/2018,Dubai (DSC),Bangladesh,Sri Lanka
1,9/15/2018,Dubai (DSC),Bangladesh,Sri Lanka
1,9/16/2018,Dubai (DSC),Hong Kong,Pakistan
1,9/17/2018,Abu Dhabi,Afghanistan,Sri Lanka
1,9/17/2018,Abu Dhabi,Afghanistan,Sri Lanka
1,9/18/2018,Dubai (DSC),Hong Kong,India
1,9/19/2018,Dubai (DSC),India,Pakistan
1,9/19/2018,Dubai (DSC),India,Pakistan
1,9/20/2018,Abu Dhabi,Afghanistan,Bangladesh
1,9/20/2018,Abu Dhabi,Afghanistan,Bangladesh
1,9/21/2018,Dubai (DSC),Bangladesh,India
1,9/21/2018,Dubai (DSC),Bangladesh,India
1,9/21/2018,Abu Dhabi,Afghanistan,Pakistan
1,9/21/2018,Abu Dhabi,Afghanistan,Pakistan
1,9/23/2018,Dubai (DSC),India,Pakistan
1,9/23/2018,Dubai (DSC),India,Pakistan
1,9/23/2018,Abu Dhabi,Afghanistan,Bangladesh
1,9/23/2018,Abu Dhabi,Afghanistan,Bangladesh
1,9/25/2018,Dubai (DSC),Afghanistan,India
1,9/25/2018,Dubai (DSC),Afghanistan,India
1,9/26/2018,Abu Dhabi,Bangladesh,Pakistan
1,9/26/2018,Abu Dhabi,Bangladesh,Pakistan
1,9/28/2018,Dubai (DSC),Bangladesh,India
1,9/28/2018,Dubai (DSC),Bangladesh,India
1,9/30/2018,Kimberley,South Africa,Zimbabwe
1,9/30/2018,Kimberley,South Africa,Zimbabwe
1,10/3/2018,Bloemfontein,South Africa,Zimbabwe
1,10/3/2018,Bloemfontein,South Africa,Zimbabwe
1,10/6/2018,Paarl,South Africa,Zimbabwe
1,10/6/2018,Paarl,South Africa,Zimbabwe
1,10/10/2018,Dambulla,Sri Lanka,England
1,10/10/2018,Dambulla,Sri Lanka,England
1,10/13/2018,Dambulla,Sri Lanka,England
1,10/13/2018,Dambulla,Sri Lanka,England
1,10/17/2018,Pallekele,Sri Lanka,England
1,10/17/2018,Pallekele,Sri Lanka,England
1,10/20/2018,Pallekele,Sri Lanka,England
1,10/20/2018,Pallekele,Sri Lanka,England
1,10/21/2018,Guwahati,India,West Indies
1,10/21/2018,Guwahati,India,West Indies
1,10/21/2018,Dhaka,Bangladesh,Zimbabwe
1,10/21/2018,Dhaka,Bangladesh,Zimbabwe
1,10/23/2018,Colombo (RPS),Sri Lanka,England
1,10/23/2018,Colombo (RPS),Sri Lanka,England
1,10/24/2018,Visakhapatnam,India,West Indies
1,10/24/2018,Visakhapatnam,India,West Indies
1,10/24/2018,Chattogram,Bangladesh,Zimbabwe
1,10/24/2018,Chattogram,Bangladesh,Zimbabwe
1,10/26/2018,Chattogram,Bangladesh,Zimbabwe
1,10/26/2018,Chattogram,Bangladesh,Zimbabwe
1,10/27/2018,Pune,India,West Indies
1,10/27/2018,Pune,India,West Indies
1,10/29/2018,Mumbai (BS),India,West Indies
1,10/29/2018,Mumbai (BS),India,West Indies
1,11/1/2018,Thiruvananthapuram,India,West Indies
1,11/1/2018,Thiruvananthapuram,India,West Indies
1,11/4/2018,Perth,Australia,South Africa
1,11/4/2018,Perth,Australia,South Africa
1,11/7/2018,Abu Dhabi,New Zealand,Pakistan
1,11/7/2018,Abu Dhabi,New Zealand,Pakistan
1,11/9/2018,Abu Dhabi,New Zealand,Pakistan
1,11/9/2018,Abu Dhabi,New Zealand,Pakistan
1,11/9/2018,Adelaide,Australia,South Africa
1,11/9/2018,Adelaide,Australia,South Africa
1,11/11/2018,Dubai (DSC),New Zealand,Pakistan
1,11/11/2018,Dubai (DSC),New Zealand,Pakistan
1,11/11/2018,Hobart,Australia,South Africa
1,11/11/2018,Hobart,Australia,South Africa
1,12/9/2018,Dhaka,Bangladesh,West Indies
1,12/9/2018,Dhaka,Bangladesh,West Indies
1,12/11/2018,Dhaka,Bangladesh,West Indies
1,12/11/2018,Dhaka,Bangladesh,West Indies
1,12/14/2018,Sylhet,Bangladesh,West Indies
1,12/14/2018,Sylhet,Bangladesh,West Indies
1,1/3/2019,Mount Maunganui,New Zealand,Sri Lanka
1,1/3/2019,Mount Maunganui,New Zealand,Sri Lanka
1,1/5/2019,Mount Maunganui,New Zealand,Sri Lanka
1,1/5/2019,Mount Maunganui,New Zealand,Sri Lanka
1,1/8/2019,Nelson,New Zealand,Sri Lanka
1,1/8/2019,Nelson,New Zealand,Sri Lanka
1,1/12/2019,Sydney,Australia,India
1,1/12/2019,Sydney,Australia,India
1,1/15/2019,Adelaide,Australia,India
1,1/15/2019,Adelaide,Australia,India
1,1/18/2019,Melbourne,Australia,India
1,1/18/2019,Melbourne,Australia,India
1,1/19/2019,Port Elizabeth,South Africa,Pakistan
1,1/19/2019,Port Elizabeth,South Africa,Pakistan
1,1/22/2019,Durban,South Africa,Pakistan
1,1/22/2019,Durban,South Africa,Pakistan
1,1/23/2019,Napier,New Zealand,India
1,1/23/2019,Napier,New Zealand,India
1,1/25/2019,Centurion,South Africa,Pakistan
1,1/25/2019,Centurion,South Africa,Pakistan
1,1/26/2019,Mount Maunganui,New Zealand,India
1,1/26/2019,Mount Maunganui,New Zealand,India
1,1/27/2019,Johannesburg,South Africa,Pakistan
1,1/27/2019,Johannesburg,South Africa,Pakistan
1,1/28/2019,Mount Maunganui,New Zealand,India
1,1/28/2019,Mount Maunganui,New Zealand,India
1,1/30/2019,Cape Town,South Africa,Pakistan
1,1/30/2019,Cape Town,South Africa,Pakistan
1,1/31/2019,Hamilton,New Zealand,India
1,1/31/2019,Hamilton,New Zealand,India
1,2/3/2019,Wellington,New Zealand,India
1,2/3/2019,Wellington,New Zealand,India
1,2/13/2019,Napier,New Zealand,Bangladesh
1,2/13/2019,Napier,New Zealand,Bangladesh
1,2/16/2019,Christchurch,New Zealand,Bangladesh
1,2/16/2019,Christchurch,New Zealand,Bangladesh
1,2/20/2019,Bridgetown,West Indies,England
1,2/20/2019,Bridgetown,West Indies,England
1,2/20/2019,Dunedin,New Zealand,Bangladesh
1,2/20/2019,Dunedin,New Zealand,Bangladesh
1,2/22/2019,Bridgetown,West Indies,England
1,2/22/2019,Bridgetown,West Indies,England
1,2/25/2019,St George's,West Indies,England
1,2/25/2019,St George's,West Indies,England
1,2/27/2019,St George's,West Indies,England
1,2/27/2019,St George's,West Indies,England
1,2/28/2019,Dehradun,Afghanistan,Ireland
1,2/28/2019,Dehradun,Afghanistan,Ireland
1,3/2/2019,Gros Islet,West Indies,England
1,3/2/2019,Gros Islet,West Indies,England
1,3/2/2019,Hyderabad (Deccan),India,Australia
1,3/2/2019,Hyderabad (Deccan),India,Australia
1,3/2/2019,Dehradun,Afghanistan,Ireland
1,3/2/2019,Dehradun,Afghanistan,Ireland
1,3/3/2019,Johannesburg,South Africa,Sri Lanka
1,3/3/2019,Johannesburg,South Africa,Sri Lanka
1,3/5/2019,Nagpur,India,Australia
1,3/5/2019,Nagpur,India,Australia
1,3/5/2019,Dehradun,Afghanistan,Ireland
1,3/5/2019,Dehradun,Afghanistan,Ireland
1,3/6/2019,Centurion,South Africa,Sri Lanka
1,3/6/2019,Centurion,South Africa,Sri Lanka
1,3/8/2019,Ranchi,India,Australia
1,3/8/2019,Ranchi,India,Australia
1,3/8/2019,Dehradun,Afghanistan,Ireland
1,3/8/2019,Dehradun,Afghanistan,Ireland
1,3/10/2019,Durban,South Africa,Sri Lanka
1,3/10/2019,Durban,South Africa,Sri Lanka
1,3/10/2019,Mohali,India,Australia
1,3/10/2019,Mohali,India,Australia
1,3/10/2019,Dehradun,Afghanistan,Ireland
1,3/10/2019,Dehradun,Afghanistan,Ireland
1,3/13/2019,Port Elizabeth,South Africa,Sri Lanka
1,3/13/2019,Port Elizabeth,South Africa,Sri Lanka
1,3/13/2019,Delhi,India,Australia
1,3/13/2019,Delhi,India,Australia
1,3/16/2019,Cape Town,South Africa,Sri Lanka
1,3/16/2019,Cape Town,South Africa,Sri Lanka
1,3/22/2019,Sharjah,Australia,Pakistan
1,3/22/2019,Sharjah,Australia,Pakistan
1,3/24/2019,Sharjah,Australia,Pakistan
1,3/24/2019,Sharjah,Australia,Pakistan
1,3/27/2019,Abu Dhabi,Australia,Pakistan
1,3/27/2019,Abu Dhabi,Australia,Pakistan
1,3/29/2019,Dubai (DSC),Australia,Pakistan
1,3/29/2019,Dubai (DSC),Australia,Pakistan
1,3/31/2019,Dubai (DSC),Australia,Pakistan
1,3/31/2019,Dubai (DSC),Australia,Pakistan
1,4/10/2019,Harare,Zimbabwe,U.A.E.
1,4/12/2019,Harare,Zimbabwe,U.A.E.
1,4/14/2019,Harare,Zimbabwe,U.A.E.
1,4/16/2019,Harare,Zimbabwe,U.A.E.
1,4/27/2019,Windhoek,Namibia,Oman
1,5/3/2019,Dublin (Malahide),Ireland,England
1,5/3/2019,Dublin (Malahide),Ireland,England
1,5/5/2019,Dublin,Ireland,West Indies
1,5/5/2019,Dublin,Ireland,West Indies
1,5/7/2019,Dublin,Bangladesh,West Indies
1,5/7/2019,Dublin,Bangladesh,West Indies
1,5/8/2019,Edinburgh,Scotland,Afghanistan
1,5/8/2019,Edinburgh,Scotland,Afghanistan
1,5/8/2019,The Oval,England,Pakistan
1,5/8/2019,The Oval,England,Pakistan
1,5/9/2019,Dublin (Malahide),Ireland,Bangladesh
1,5/9/2019,Dublin (Malahide),Ireland,Bangladesh
1,5/10/2019,Edinburgh,Scotland,Afghanistan
1,5/10/2019,Edinburgh,Scotland,Afghanistan
1,5/11/2019,Dublin (Malahide),Ireland,West Indies
1,5/11/2019,Dublin (Malahide),Ireland,West Indies
1,5/11/2019,Southampton,England,Pakistan
1,5/11/2019,Southampton,England,Pakistan
1,5/13/2019,Dublin (Malahide),Bangladesh,West Indies
1,5/13/2019,Dublin (Malahide),Bangladesh,West Indies
1,5/14/2019,Bristol,England,Pakistan
1,5/14/2019,Bristol,England,Pakistan
1,5/15/2019,Dublin,Ireland,Bangladesh
1,5/15/2019,Dublin,Ireland,Bangladesh
1,5/17/2019,Nottingham,England,Pakistan
1,5/17/2019,Nottingham,England,Pakistan
1,5/17/2019,Dublin (Malahide),Bangladesh,West Indies
1,5/17/2019,Dublin (Malahide),Bangladesh,West Indies
1,5/18/2019,Edinburgh,Scotland,Sri Lanka
1,5/18/2019,Edinburgh,Scotland,Sri Lanka
1,5/19/2019,Belfast,Ireland,Afghanistan
1,5/19/2019,Belfast,Ireland,Afghanistan
1,5/19/2019,Leeds,England,Pakistan
1,5/19/2019,Leeds,England,Pakistan
1,5/21/2019,Edinburgh,Scotland,Sri Lanka
1,5/21/2019,Edinburgh,Scotland,Sri Lanka
1,5/21/2019,Belfast,Ireland,Afghanistan
1,5/21/2019,Belfast,Ireland,Afghanistan
1,5/30/2019,The Oval,England,South Africa
1,5/30/2019,The Oval,England,South Africa
1,5/31/2019,Nottingham,Pakistan,West Indies
1,5/31/2019,Nottingham,Pakistan,West Indies
1,6/1/2019,Cardiff,New Zealand,Sri Lanka
1,6/1/2019,Cardiff,New Zealand,Sri Lanka
